Time_Common,Time_LeftAnkle,Abduction-Adduction_LeftAnkle,Internal-External Rotat_LeftAnkle,Flexion-Extension_LeftAnkle,Time_RightAnkle,Abduction-Adduction_RightAnkle,Internal-External Rotat_RightAnkle,Flexion-Extension_RightAnkle,Time_LeftKnee,Abduction-Adduction_LeftKnee,Internal-External Rotat_LeftKnee,Flexion-Extension_LeftKnee,Time_RightKnee,Abduction-Adduction_RightKnee,Internal-External Rotat_RightKnee,Flexion-Extension_RightKnee,Time_LeftHip,Abduction-Adduction_LeftHip,Internal-External Rotat_LeftHip,Flexion-Extension_LeftHip,Time_RightHip,Abduction-Adduction_RightHip,Internal-External Rotat_RightHip,Flexion-Extension_RightHip,Time_LeftShoulder,Abduction-Adduction_LeftShoulder,Internal-External Rotat_LeftShoulder,Flexion-Extension_LeftShoulder,Time_RightShoulder,Abduction-Adduction_RightShoulder,Internal-External Rotat_RightShoulder,Flexion-Extension_RightShoulder,Time_Pelvic,Abduction-Adduction_Pelvic,Internal-External Rotat_Pelvic,Flexion-Extension_Pelvic,Time_Trunk2Ground,Abduction-Adduction_Trunk2Ground,Internal-External Rotat_Trunk2Ground,Flexion-Extension_Trunk2Ground
110839,110839,1.772081888,-10.75645859,-1.859697978,110839,0.024932349,6.575734505,-0.161866511,110839,0.279955505,7.905965078,1.077550854,110839,-2.393385406,-5.968751875,1.783263581,110839,-0.18571625,-3.963835466,5.124318033,110839,-1.952572256,15.01277454,-0.962632303,110839,-0.191166295,-26.60806167,1.360071157,110839,2.406595685,61.21139934,1.382910128,110839,0.6143154,9.342974408,4.428531359,110839,0.409714344,-128.7158468,-89.30542349
110843,110843,1.782294468,-10.76599688,-1.863344055,110843,0.032723165,6.592637437,-0.162336937,110843,0.282697448,7.91119738,1.075358128,110843,-2.39508591,-5.978057195,1.781707516,110843,-0.20059354,-3.973883778,5.108005776,110843,-1.962335559,15.01503822,-0.959751287,110843,-0.208480307,-26.58950264,1.372095652,110843,2.371022076,61.2286636,1.379920139,110843,0.623125033,9.341946719,4.420911855,110843,0.408882031,-128.7204202,-89.30557876
110847,110847,1.81527723,-10.79445999,-1.887230262,110847,0.033727911,6.608020822,-0.158783562,110847,0.27324705,7.902450024,1.079686932,110847,-2.399155884,-5.987234977,1.780944826,110847,-0.220611242,-3.985546169,5.084861197,110847,-1.97040909,15.01619268,-0.954229017,110847,-0.213185392,-26.55533369,1.37741307,110847,2.335717141,61.24538222,1.377254824,110847,0.629532867,9.341703477,4.415736717,110847,0.409118634,-128.7246909,-89.30527874
110851,110851,1.844424723,-10.82124585,-1.913980771,110851,0.047787712,6.622967648,-0.159342932,110851,0.259314175,7.88886525,1.093930977,110851,-2.387204227,-5.996772646,1.781568717,110851,-0.226571542,-3.988258006,5.069223431,110851,-1.968475985,15.02024215,-0.957137062,110851,-0.207944423,-26.51080459,1.366812395,110851,2.326738151,61.27707114,1.359796989,110851,0.642146942,9.347979364,4.405750437,110851,0.407467659,-128.7387557,-89.3186384
110855,110855,1.873611675,-10.84986977,-1.930204804,110855,0.061279274,6.635661317,-0.15979064,110855,0.240074262,7.874097517,1.102692191,110855,-2.378548305,-6.005175792,1.77867343,110855,-0.222672987,-3.990119521,5.056162755,110855,-1.967293844,15.02434599,-0.961047936,110855,-0.204493167,-26.46601098,1.356898581,110855,2.324918713,61.30559847,1.339297979,110855,0.652251826,9.353562782,4.390716924,110855,0.402884238,-128.7518297,-89.33373222
110859,110859,1.890557579,-10.87310573,-1.939783881,110859,0.077011605,6.646825691,-0.1505219,110859,0.237901027,7.86436801,1.100386368,110859,-2.363850879,-6.015554741,1.770877265,110859,-0.227827488,-3.992171186,5.038745308,110859,-1.964767032,15.03037893,-0.971115818,110859,-0.202197298,-26.42130413,1.344205337,110859,2.329625965,61.33071322,1.322427968,110859,0.665550396,9.359180809,4.380651719,110859,0.401242052,-128.7644964,-89.34687749
110863,110863,1.88466057,-10.88819964,-1.947322638,110863,0.102584276,6.657680612,-0.136832227,110863,0.226673007,7.853500108,1.087950132,110863,-2.350929349,-6.025634368,1.765472241,110863,-0.225777537,-3.993962351,5.00971849,110863,-1.962578569,15.03694095,-0.975027074,110863,-0.202440455,-26.38044682,1.337626889,110863,2.345845929,61.35176207,1.309899596,110863,0.684273613,9.365064895,4.370342398,110863,0.405464987,-128.7769187,-89.3635188
110867,110867,1.882136907,-10.90322104,-1.956006765,110867,0.102790722,6.667853229,-0.129555339,110867,0.236728359,7.861178127,1.063303591,110867,-2.339239501,-6.033773157,1.759326682,110867,-0.241158593,-4.016608479,4.96980197,110867,-1.952740624,15.03997402,-0.980990318,110867,-0.210074593,-26.34897153,1.332649445,110867,2.361109576,61.36455157,1.295452024,110867,0.691739795,9.365973706,4.367176385,110867,0.409113889,-128.7809251,-89.37098475
110871,110871,1.880413177,-10.91895671,-1.961548669,110871,0.095737773,6.672175678,-0.132409983,110871,0.244067672,7.864709865,1.03827475,110871,-2.331663769,-6.035905567,1.760190313,110871,-0.256313569,-4.035908073,4.931172353,110871,-1.94457907,15.04267331,-0.980573277,110871,-0.2284322,-26.32078056,1.318404521,110871,2.374609517,61.37247933,1.27937166,110871,0.699098657,9.364835004,4.357953834,110871,0.406253516,-128.7824671,-89.37908257
110875,110875,1.871194859,-10.92694528,-1.954326206,110875,0.080794833,6.66560513,-0.139066134,110875,0.256997368,7.880257331,0.993868087,110875,-2.322437767,-6.036727602,1.765042321,110875,-0.265764667,-4.054372487,4.892820998,110875,-1.929398463,15.04434605,-0.983970177,110875,-0.258721406,-26.30217814,1.302127998,110875,2.390068599,61.36900427,1.266102927,110875,0.697397559,9.362846013,4.353334271,110875,0.399491236,-128.7821003,-89.38182726
110879,110879,1.865274007,-10.9321956,-1.9617497,110879,0.060482892,6.658259173,-0.146374442,110879,0.255910667,7.878172821,0.970196026,110879,-2.310917878,-6.044956029,1.766153454,110879,-0.259131628,-4.0587619,4.853944727,110879,-1.911813359,15.04897945,-0.985896287,110879,-0.278757071,-26.28951231,1.283288595,110879,2.399980688,61.34934651,1.265429662,110879,0.701949345,9.362881852,4.343511513,110879,0.395084406,-128.7795832,-89.38561207
110883,110883,1.858192108,-10.93849656,-1.973980755,110883,0.042059479,6.653392282,-0.152184769,110883,0.246100639,7.874640687,0.954215319,110883,-2.301091427,-6.056225719,1.765614573,110883,-0.235373952,-4.060961962,4.823326239,110883,-1.8959624,15.05613954,-0.991100127,110883,-0.30294555,-26.28023106,1.258193342,110883,2.404570551,61.3262726,1.261418481,110883,0.703725971,9.362364132,4.337703955,110883,0.388152801,-128.776804,-89.38907405
110887,110887,1.869634983,-10.94962826,-1.998631613,110887,0.046008101,6.664233081,-0.148071157,110887,0.232235376,7.864724259,0.947670221,110887,-2.279610646,-6.072424797,1.764468201,110887,-0.22202908,-4.063288422,4.787187635,110887,-1.878588214,15.06243696,-0.993733213,110887,-0.318484812,-26.27527144,1.240276918,110887,2.412843866,61.299248,1.257696175,110887,0.706515572,9.363379129,4.333637774,110887,0.384853991,-128.7742765,-89.3896037
110891,110891,1.884818591,-10.9606665,-2.020993487,110891,0.042626704,6.673018211,-0.145164202,110891,0.217800299,7.854179705,0.938421139,110891,-2.279469771,-6.073877099,1.764324441,110891,-0.200218705,-4.062662569,4.753551201,110891,-1.875145965,15.05699604,-0.986620059,110891,-0.338354224,-26.27185366,1.206258561,110891,2.418021951,61.27289414,1.249622697,110891,0.704443501,9.365363117,4.32705139,110891,0.378359101,-128.773198,-89.38963795
110895,110895,1.899043268,-10.97035262,-2.044183148,110895,0.043994934,6.682607368,-0.139152204,110895,0.196639255,7.838912541,0.937603568,110895,-2.279147089,-6.075129961,1.768850055,110895,-0.162589307,-4.047178078,4.727884881,110895,-1.861518048,15.05915687,-0.981567507,110895,-0.339648644,-26.26478931,1.171435617,110895,2.437731179,61.25753558,1.230866196,110895,0.699834496,9.36636644,4.323279722,110895,0.371342296,-128.7798355,-89.39407078
110899,110899,1.903055949,-10.97880098,-2.062513573,110899,0.039973584,6.683169883,-0.133342961,110899,0.187511226,7.823448232,0.932278212,110899,-2.281200927,-6.073400922,1.773800544,110899,-0.135387434,-4.034071844,4.701895746,110899,-1.848726129,15.05954534,-0.977494562,110899,-0.347184381,-26.26162027,1.144846325,110899,2.454396827,61.24209192,1.208428639,110899,0.695410853,9.370503795,4.323796969,110899,0.366404847,-128.7864263,-89.3926521
110903,110903,1.87684028,-10.97201922,-2.084462762,110903,0.039351704,6.68286968,-0.116804308,110903,0.202350186,7.818174865,0.924468551,110903,-2.279533016,-6.072317968,1.773649431,110903,-0.11147482,-4.020387006,4.676610204,110903,-1.839427727,15.06159877,-0.974328825,110903,-0.340789545,-26.27129969,1.129335217,110903,2.476495974,61.22453928,1.184989105,110903,0.692646407,9.372890107,4.331290094,110903,0.365960924,-128.7913661,-89.38845356
110907,110907,1.855373936,-10.965093,-2.11260311,110907,0.044523223,6.683386907,-0.103185844,110907,0.234222987,7.83613651,0.914477931,110907,-2.275543765,-6.074883749,1.771055211,110907,-0.112019089,-4.03123418,4.647791071,110907,-1.822724766,15.06450462,-0.97749455,110907,-0.330167959,-26.2864102,1.118423059,110907,2.485551468,61.19621319,1.179165949,110907,0.684927105,9.374938283,4.349716132,110907,0.370448077,-128.7940696,-89.37799232
110911,110911,1.821813153,-10.95673707,-2.137168768,110911,0.037128575,6.682712561,-0.096272166,110911,0.27163465,7.854123098,0.892974954,110911,-2.271598138,-6.078492704,1.776210322,110911,-0.112896645,-4.041755734,4.609533349,110911,-1.807648873,15.06948193,-0.974390145,110911,-0.313883942,-26.3029733,1.106984124,110911,2.497892052,61.1708714,1.178794776,110911,0.679007007,9.376923091,4.36219948,110911,0.373362236,-128.7969739,-89.37044853
110915,110915,1.811566187,-10.96755271,-2.163154442,110915,0.013831973,6.673653379,-0.099280584,110915,0.307662276,7.863097513,0.878374732,110915,-2.280114958,-6.076619401,1.782345354,110915,-0.126789922,-4.052017038,4.58209671,110915,-1.798496262,15.07473371,-0.976964116,110915,-0.287891055,-26.32345459,1.095047953,110915,2.515799299,61.14554782,1.174116741,110915,0.676766604,9.376804612,4.373933336,110915,0.374813579,-128.7979769,-89.36559075
110919,110919,1.808205676,-10.97486876,-2.171300698,110919,-0.00759768,6.664027898,-0.095631938,110919,0.332466717,7.873503437,0.857721586,110919,-2.294165279,-6.071328863,1.778564961,110919,-0.13772463,-4.063698036,4.557555738,110919,-1.788192394,15.07493351,-0.979469003,110919,-0.278469859,-26.35451567,1.091152148,110919,2.536050121,61.12306799,1.174521439,110919,0.668844433,9.377681031,4.386121643,110919,0.37667309,-128.7979316,-89.35814413
110923,110923,1.818662567,-10.98335717,-2.179174991,110923,-0.025983237,6.656038149,-0.089608634,110923,0.350088075,7.884314205,0.834690709,110923,-2.312963784,-6.066911268,1.777755065,110923,-0.152200774,-4.075541995,4.53634219,110923,-1.786876244,15.07624813,-0.98134895,110923,-0.262453914,-26.38308034,1.086160633,110923,2.558459224,61.11306538,1.163143675,110923,0.665804247,9.381774358,4.389412285,110923,0.370917132,-128.8019012,-89.35605184
110927,110927,1.842265176,-10.99800051,-2.188881662,110927,-0.03101299,6.662353982,-0.08295141,110927,0.361266314,7.888955606,0.813707935,110927,-2.314170814,-6.076311858,1.767356834,110927,-0.166806827,-4.087489548,4.513465196,110927,-1.787189374,15.07711964,-0.98640752,110927,-0.235942951,-26.41037381,1.084533212,110927,2.584137513,61.111302,1.152662105,110927,0.662817583,9.387075625,4.388974665,110927,0.363999154,-128.8065306,-89.35647794
110931,110931,1.866264738,-11.00822174,-2.186906695,110931,-0.02476902,6.670031402,-0.070684038,110931,0.358602127,7.893654552,0.789343079,110931,-2.308336484,-6.085489141,1.762709401,110931,-0.177900183,-4.099395622,4.490107762,110931,-1.787958379,15.07759355,-0.982916703,110931,-0.190403634,-26.42216833,1.069461063,110931,2.602668998,61.11029865,1.147509695,110931,0.657235448,9.390913675,4.380226076,110931,0.352015136,-128.8092874,-89.35701182
110935,110935,1.888983754,-11.02042438,-2.179385953,110935,-0.023527538,6.676832641,-0.056801161,110935,0.353998966,7.895670208,0.761414527,110935,-2.299151382,-6.099588948,1.753497788,110935,-0.189386591,-4.112504054,4.466247132,110935,-1.783775268,15.08099894,-0.984035946,110935,-0.148272303,-26.44054534,1.063248579,110935,2.60653063,61.09533024,1.163231805,110935,0.650159933,9.387777896,4.374531542,110935,0.342035954,-128.8032341,-89.35279028
110939,110939,1.90820379,-11.03182656,-2.175416016,110939,-0.021884339,6.684023282,-0.052543947,110939,0.356094684,7.898275789,0.742761466,110939,-2.291336298,-6.112078529,1.751489719,110939,-0.200296486,-4.127499967,4.450033941,110939,-1.776137048,15.08168783,-0.983568148,110939,-0.107547719,-26.45829842,1.056039776,110939,2.609259701,61.08065893,1.182823019,110939,0.639050486,9.384960061,4.371138322,110939,0.331647236,-128.7961716,-89.34562344
110943,110943,1.901317346,-11.02456039,-2.156458106,110943,-0.029041182,6.684874861,-0.047940824,110943,0.374021484,7.915663476,0.710816502,110943,-2.297636604,-6.112881283,1.749689492,110943,-0.217706169,-4.143311228,4.437231807,110943,-1.775727446,15.08224433,-0.983526475,110943,-0.070435431,-26.47292272,1.052626771,110943,2.60393344,61.06830682,1.216613542,110943,0.629702233,9.384272212,4.370119713,110943,0.322152025,-128.7899968,-89.33193412
110947,110947,1.889626733,-11.01816819,-2.134922341,110947,-0.029786791,6.686648817,-0.05049062,110947,0.400149793,7.933835297,0.683294064,110947,-2.292765442,-6.121177215,1.756679361,110947,-0.237376892,-4.159276478,4.431218623,110947,-1.765032653,15.08922325,-0.98269098,110947,-0.049480778,-26.4984331,1.057877303,110947,2.595454039,61.05310738,1.25546779,110947,0.621024884,9.379845244,4.370212751,110947,0.316577741,-128.7804414,-89.31827633
110951,110951,1.886961261,-11.01304587,-2.114911105,110951,-0.03140607,6.687837334,-0.053049739,110951,0.405369475,7.945689999,0.668304201,110951,-2.293973613,-6.12924995,1.766194686,110951,-0.24919185,-4.174193762,4.435694978,110951,-1.765905972,15.09348861,-0.981948153,110951,-0.024726033,-26.52356062,1.051231804,110951,2.58871004,61.04538719,1.279574828,110951,0.619482555,9.37886465,4.36540569,110951,0.30786337,-128.7709831,-89.3110975
110955,110955,1.916538263,-11.03917248,-2.131542503,110955,-0.03845042,6.684944972,-0.060548729,110955,0.377611598,7.926139691,0.69393967,110955,-2.284390107,-6.139467784,1.772914928,110955,-0.263449192,-4.188718684,4.439808709,110955,-1.76750279,15.09720155,-0.983917932,110955,-0.004037703,-26.54668572,1.041283919,110955,2.578659623,61.03505219,1.305664081,110955,0.619041305,9.378253863,4.359568132,110955,0.296052061,-128.7614105,-89.3038271
110959,110959,1.9464494,-11.0625846,-2.143145508,110959,-0.037434925,6.68309457,-0.069907849,110959,0.355212217,7.905898573,0.719845166,110959,-2.273087132,-6.149890801,1.780944091,110959,-0.279450219,-4.201422082,4.447869178,110959,-1.769108016,15.10151244,-0.988091905,110959,0.011831547,-26.56425544,1.035867781,110959,2.571148262,61.02329626,1.340175332,110959,0.616505885,9.377920155,4.357743803,110959,0.28688365,-128.7523719,-89.29458196
110963,110963,1.980758918,-11.08379968,-2.154342078,110963,-0.034535272,6.67916867,-0.080580619,110963,0.298816107,7.86257539,0.771051015,110963,-2.281341966,-6.155349786,1.789820584,110963,-0.25662067,-4.184731227,4.480972977,110963,-1.786059579,15.10696983,-0.987822752,110963,0.03726069,-26.57651675,1.027204704,110963,2.576899471,61.01832752,1.358373298,110963,0.617592976,9.379063961,4.35262228,110963,0.278611164,-128.749448,-89.29496103
110967,110967,2.020314504,-11.10429334,-2.16644451,110967,-0.032099376,6.674263433,-0.090537186,110967,0.242141994,7.819238109,0.822346013,110967,-2.284618519,-6.160151028,1.801668775,110967,-0.233248057,-4.167228131,4.513818643,110967,-1.796495345,15.11222716,-0.984544267,110967,0.047972912,-26.58992901,1.019129704,110967,2.582054014,61.01149971,1.378726431,110967,0.614550961,9.380684973,4.345257048,110967,0.266267555,-128.7465329,-89.29578073
110971,110971,2.015832046,-11.09504874,-2.159521047,110971,-0.028443683,6.669893416,-0.095588993,110971,0.234762514,7.811310115,0.847090938,110971,-2.292241275,-6.163922292,1.81036835,110971,-0.214310221,-4.151449672,4.548264356,110971,-1.809703393,15.11912225,-0.980143908,110971,0.058570801,-26.60394467,1.012447416,110971,2.596023268,61.00286946,1.398199216,110971,0.61326997,9.383422105,4.336166588,110971,0.254745324,-128.7442506,-89.29866411
110975,110975,1.990252396,-11.08254011,-2.162514052,110975,-0.023593169,6.66215117,-0.097895406,110975,0.267225971,7.819903252,0.862311138,110975,-2.30212867,-6.163696149,1.816774031,110975,-0.219740943,-4.150154932,4.567632727,110975,-1.822342888,15.12606351,-0.970159949,110975,0.067293909,-26.6227269,1.015209561,110975,2.61521588,60.99010227,1.415131327,110975,0.613160309,9.382316857,4.325306547,110975,0.244648066,-128.739546,-89.30437166
110979,110979,1.969902326,-11.06836146,-2.162722987,110979,-0.019264183,6.654764482,-0.092428479,110979,0.295189353,7.830213296,0.871118164,110979,-2.306316381,-6.164101872,1.816577023,110979,-0.2230962,-4.149297813,4.582484677,110979,-1.829412379,15.1319398,-0.963453085,110979,0.078512548,-26.64489156,1.022533357,110979,2.617014077,60.95080157,1.43933491,110979,0.611306234,9.380897469,4.313150194,110979,0.231451055,-128.7334327,-89.31060909
110983,110983,1.964948768,-11.07034547,-2.161764304,110983,0.0028121,6.657178334,-0.074343159,110983,0.302898801,7.824121894,0.878245777,110983,-2.285208771,-6.17574918,1.812975062,110983,-0.22183636,-4.146864762,4.589511991,110983,-1.824338548,15.13833367,-0.955626955,110983,0.08711908,-26.66838432,1.039982217,110983,2.621154953,60.91030383,1.458597117,110983,0.605661146,9.378645813,4.304198008,110983,0.221135327,-128.7266897,-89.31411455
110987,110987,1.974380125,-11.07366529,-2.169905257,110987,0.022456862,6.65995101,-0.055168141,110987,0.302124602,7.81890759,0.894128723,110987,-2.260325636,-6.187928122,1.805605874,110987,-0.223207041,-4.144788172,4.593384993,110987,-1.820613135,15.14353743,-0.944939462,110987,0.090981435,-26.69741652,1.072788594,110987,2.631020181,60.86646594,1.477248688,110987,0.605166995,9.375169035,4.290835535,110987,0.21233002,-128.7181572,-89.32099986
110991,110991,1.99171469,-11.07630401,-2.170696073,110991,0.033859068,6.66247097,-0.038390199,110991,0.30321395,7.817865009,0.88918064,110991,-2.244458365,-6.200187785,1.801195637,110991,-0.240466446,-4.153976394,4.587424187,110991,-1.822327866,15.14226258,-0.93360765,110991,0.091988585,-26.73486518,1.115661077,110991,2.660326145,60.83923176,1.470579667,110991,0.601190706,9.368540211,4.285502503,110991,0.205078574,-128.6998061,-89.31565395
110995,110995,2.002455466,-11.07999897,-2.16383164,110995,0.049145903,6.664928042,-0.035190976,110995,0.305480385,7.816880688,0.877205949,110995,-2.232054026,-6.212184854,1.79972323,110995,-0.252695843,-4.163473125,4.57882238,110995,-1.828694331,15.14100326,-0.92608052,110995,0.094422485,-26.77216718,1.157327013,110995,2.692615918,60.81072317,1.456662977,110995,0.597877891,9.361630285,4.278867801,110995,0.196555358,-128.6809283,-89.3123835
